txn_id,acc_from,acc_to,amount,txn_time
34988,1,8230,22657,272747
34989,3,7465,89569,187694
34990,2,7961,80042,187791
34991,6,6015,77984,40592
34992,1,7964,87833,329585
34993,1,367,97072,19702
34994,1,1421,63151,186416
34995,4,7380,75597,240575
34996,27,8580,81274,216141
34997,1,1105,3010,139128
34998,7,8521,38073,215404
34999,1,9981,74579,354969
35000,1,8107,59368,320047
35001,1,9332,71537,170440
35002,1,5173,73992,248759
35003,5,6095,37207,303991
35004,4,3262,55973,160353
35005,1,7450,62602,216306
35006,2,7844,35115,43107
35007,1,3762,6183,251296
35008,4,4038,99777,270081
35009,3,9994,15864,274214
35010,2,6210,64372,44443
35011,1,5428,32882,308953
35012,261,7675,3593,81429
35013,3,6065,47211,310978
35014,143,8921,26167,198682
35015,3,4374,96288,143236
35016,3,5519,18471,312167
35017,1,311,69794,10467
35018,1,3659,12281,218799
35019,1,3064,30550,187223
35020,20,6481,63602,274483
35021,1,8368,84486,301334
35022,1,7862,17014,108234
35023,1,7972,25709,344240
35024,3,8872,24935,113654
35025,1,1702,40032,325778
35026,19,5765,7979,80090
35027,2,3761,8295,150051
35028,1,4665,3397,146329
35029,1,610,3520,191236
35030,1,4917,55963,356009
35031,1,5005,36749,293568
35032,18,7269,15043,222700
35033,403,3666,82101,88242
35034,13,1251,50869,246425
35035,3,2082,29128,341073
35036,4,7630,84261,108472
35037,3,83,4172,171773
35038,2,7459,60818,58177
35039,3,9412,46041,353088
35040,18,4505,7855,235660
35041,1,6421,56796,189799
35042,1,4423,22133,304690
35043,4,5784,62233,280046
35044,1,1182,92228,292283
35045,2,6701,24222,214428
35046,14,65,8688,153842
35047,1,119,87594,76775
35048,24,1630,88119,358204
35049,2,12,52120,91081
35050,1,468,1864,234564
35051,1,1577,80284,99718
35052,4,9413,35091,276902
35053,4,8028,81291,55833
35054,3,6492,18998,334578
35055,2,4393,70825,197254
35056,4,7596,82207,324592
35057,87,5175,90264,27943
35058,13,2809,66121,207714
35059,1,2187,86698,163061
35060,4,6922,12484,235225
35061,1,8413,91169,325461
35062,11,7360,61401,343417
35063,1,2499,83146,241747
35064,1,2950,64668,334743
35065,10,2808,25501,314566
35066,5,179,42029,185755
35067,46,8759,99176,321720
35068,24,3268,91177,286125
35069,3,9054,45889,321629
35070,1,4152,81036,356875
35071,435,3435,54258,239171
35072,4,5397,14109,55495
35073,1,1452,95718,227092
35074,3,1184,90082,12836
35075,1,8999,35734,79742
35076,1,5292,16035,187520
35077,1,5475,57331,364257
35078,2,4961,94719,16509
35079,2,606,90562,318006
35080,3897,7771,78481,232019
35081,14,6597,18654,224416
35082,109,2859,64290,321971
35083,12,3285,26982,319899
35084,1,5768,78787,191500
35085,1,6227,58896,244821
35086,2,418,30955,48543
35087,1,6808,14322,357612
35088,1,4238,66185,219597
35089,2,7927,47102,281574
35090,2,2057,49740,156786
35091,2,402,4687,25763
35092,1,8591,94558,17432
35093,3,681,35289,167723
35094,2,7997,89419,127637
35095,11,2651,22779,53454
35096,1,6275,58966,285783
35097,5,5097,12908,189074
35098,2,2235,63362,318489
35099,1,4263,38351,128458
35100,1,3844,36825,195505
35101,114,388,3954,347568
35102,3,6578,94714,279622
35103,3,1141,99255,105536
35104,10,333,65738,3448
35105,11,8927,82796,310967
35106,1,6138,89587,357669
35107,2,7918,16490,21970
35108,6,7013,60417,272187
35109,3,7664,1001,61535
35110,26,5578,42842,26322
35111,2,8833,37245,25157
35112,7,4454,44803,96159
35113,87,2944,51653,318767
35114,3,3183,28162,148712
35115,1,9403,15033,318946
35116,1,219,23174,328900
35117,1,4930,36573,211322
35118,6,6674,69383,198616
35119,2,9570,96612,99878
35120,1,8197,85833,168655
35121,1,7052,33477,167533
35122,7,7092,69571,353852
35123,3,2477,44283,298324
35124,4,232,56957,302636
35125,4,8715,23078,359126
35126,223,4858,43936,100150
35127,1,1833,75854,42495
35128,2,8881,65881,275413
35129,5,3534,80845,160999
35130,2,2957,55106,259113
35131,2,1558,59297,223126
35132,350,9027,52880,255570
35133,1,6,60703,255762
35134,131,5115,19574,117357
35135,5,6421,85272,144097
35136,1,3600,82320,340793
35137,15,7532,81965,358076
35138,1887,8774,37373,54989
35139,2,54,4674,189456
35140,16,7118,56420,311367
35141,7,3397,64686,296929
35142,2,5233,31000,294698
35143,3,2654,92042,161845
35144,1,1229,95439,131090
35145,5,8883,45418,291674
35146,1,3069,9675,262838
35147,2,6967,38087,134772
35148,9,7070,60,362904
35149,9,8196,18598,70138
35150,1,553,31586,97278
35151,123,4828,86718,132903
35152,50,2202,4189,270017
35153,1,4298,23954,156748
35154,1,5422,52563,165094
35155,4,4393,47524,97597
35156,1,1670,25729,266227
35157,8,1925,17246,129446
35158,1,7541,50833,140046
35159,1,749,6031,246831
35160,6,2796,31780,350615
35161,4,1714,12443,315565
35162,6,9537,92416,162381
35163,4,6352,96634,261150
35164,1,9301,64744,340108
35165,1,95,94160,96188
35166,3,9054,49576,302942
35167,1,1210,57112,60447
35168,6,5557,30929,92720
35169,3,6931,41520,59684
35170,1,3242,68775,221447
35171,18,779,11413,127123
35172,4,1389,75767,289998
35173,24,7909,28233,286195
35174,746,5665,16949,145503
35175,1,9862,88415,26257
35176,4,7985,68497,140671
35177,21,6599,16339,114118
35178,9,5407,42964,272385
35179,1,2979,73221,15773
35180,1,4008,16404,232542
35181,1,4572,96013,224886
35182,6,9646,33545,128735
35183,26,3954,78497,44158
35184,3,317,87522,100783
35185,1,4625,88090,234514
35186,959,2826,16107,158308
35187,1,1677,35256,15483
35188,54,5753,4859,10953
35189,1,7761,39218,261210
35190,1,3083,18072,236877
35191,2,2463,31293,74217
35192,2,7860,81036,204839
35193,1,404,28140,197004
35194,3,5509,14220,3626
35195,1,5755,34388,282399
35196,1,388,41538,159712
35197,3,4918,56229,317901
35198,574,7902,33592,50756
35199,3,7239,67756,44726
35200,1,8892,70251,177
35201,273,7183,55574,42960
35202,1,2053,76657,130738
35203,7,4059,89915,158417
35204,14,2265,44855,144726
35205,1,1118,32988,170660
35206,2,7100,86957,287968
35207,14,1957,35824,235923
35208,1,9040,90331,259224
35209,2,7274,85768,153789
35210,10,7431,23754,113813
35211,3,8103,24553,263461
35212,12,7845,95696,323927
35213,2,9011,44349,230248
35214,1,907,99103,263045
35215,2,1723,83051,122473
35216,2,9522,14516,10951
35217,1,4730,79124,194991
35218,1,8973,43437,131066
35219,43,3209,9815,75612
35220,2,9540,53196,275482
35221,10,6169,22509,163349
35222,1,3945,80774,247030
35223,1,1531,20659,242533
35224,3,7251,45491,145359
35225,1,8892,86258,273443
35226,7,4142,92342,251658
35227,1,6665,32048,62155
35228,2,7180,4666,143388
35229,5,5659,99642,231920
35230,11,8561,29571,174022
35231,1,6014,65908,230118
35232,4,467,29418,185536
35233,1,5627,7012,203523
35234,1,1485,2366,240618
35235,1,9419,10569,21364
35236,154,3995,68633,177942
35237,5907,3230,23510,44700
35238,5,4708,330,328043
35239,2,6770,36261,349209
35240,4,7825,59497,272355
35241,3,3199,57298,16395
35242,1,5824,50265,243067
35243,1,8964,49821,187871
35244,19,8276,90209,195432
35245,1,4966,81127,212097
35246,9,7238,82888,62709
35247,1,928,93963,344434
35248,22,2848,1171,101294
35249,5,7192,90523,147073
35250,143,6108,80231,120992
35251,1,5514,2244,111761
35252,54,6996,8730,35062
35253,5,6459,76395,180412
35254,1,9706,89762,265760
35255,441,5819,31124,142801
35256,61,7906,6771,287202
35257,3,7571,85219,96360
35258,1,7200,57681,101339
35259,1,9105,25268,150927
35260,6,294,52828,353635
35261,3,5591,7745,73706
35262,2,2077,71997,189623
35263,1,7059,9572,140995
35264,1,5392,72068,94398
35265,1,7491,71445,250053
35266,7,6337,78604,83019
35267,3,2951,69430,343023
35268,2,2824,89238,25198
35269,1,1919,19100,200652
35270,3,888,42080,289796
35271,503,5269,32673,332220
35272,2,3711,4662,203635
35273,2,8802,30794,94156
35274,1,8336,90728,260412
35275,1,9958,76567,362174
35276,31,6166,4951,252140
35277,288,6647,69273,117268
35278,4,23,20393,254964
35279,59,3459,70577,159598
35280,1,2139,35759,273762
35281,2,5087,75910,182372
35282,1,4495,32402,20695
35283,1,8528,59551,155143
35284,4,7766,95300,328920
35285,309,8876,90579,120288
35286,4,6318,36436,142333
35287,9,2776,40465,266824
35288,2,7673,4362,229791
35289,3,518,92022,80707
35290,18,2417,89131,248457
35291,1,9739,67920,364104
35292,17,3929,16994,285617
35293,2,7977,40539,286704
35294,1,773,94861,330525
35295,1,3467,40392,179762
35296,10,861,23225,229988
35297,1,3180,71900,349219
35298,3,6122,15443,358004
35299,1,1931,73644,277472
35300,1,641,53559,174157
35301,8,2711,46939,305373
35302,682,2701,91540,285104
35303,2,2548,34926,45464
35304,1,2093,59832,340226
35305,1,8717,92489,117417
35306,1,2924,69068,355557
35307,11,9255,85556,157529
35308,1,8418,10449,176190
35309,1,9681,42126,247523
35310,1,7071,41720,143308
35311,25,502,44378,198124
35312,4,2260,13263,178050
35313,1,8461,61139,155120
35314,1,1486,50426,30703
35315,1,3902,18325,183540
35316,1,602,13305,125343
35317,13,8886,13607,335515
35318,2,2620,95555,45159
35319,38,689,91871,27767
35320,1,7535,13432,271436
35321,2,6506,74295,181644
35322,13,4394,68907,156579
35323,1,2660,92583,194953
35324,1,3095,26028,281984
35325,109,3441,96104,330276
35326,2,1768,66931,111835
35327,1,9007,77397,262362
35328,18,7125,37481,271695
35329,1,4805,87235,97419
35330,2,7197,50753,103359
35331,3,8232,93717,62909
35332,1,9288,131,56929
35333,1,3111,73153,215273
35334,23,6700,50948,196725
35335,1,6881,96674,326314
35336,1,4150,14140,351189
35337,18,1955,18076,217055
35338,130,197,67031,49005
35339,2,4559,71872,351239
35340,1,4708,40387,299185
35341,29,9866,41018,47227
35342,7,1035,41281,152689
35343,1,5074,34791,282190
35344,2,3079,41026,3838
35345,2,9730,93666,217589
35346,1,1880,49743,171040
35347,1,6131,53301,9238
35348,1,5142,32456,317722
35349,3,3052,96058,38357
35350,9,4990,92228,348166
35351,64,3635,84946,161367
35352,2,1011,60276,326045
35353,15,1369,70576,144934
35354,1,4600,21810,360449
35355,4,1788,49003,3140
35356,404,1758,81000,299199
35357,4,8414,35142,218887
35358,13,5624,20601,144904
35359,1,9172,10158,128598
35360,1,3177,26497,230997
35361,1,2976,17784,320516
35362,58,3715,93173,260548
35363,7,851,98687,142555
35364,5,1041,29945,315355
35365,9,1871,59070,97373
35366,15,3120,96754,340371
35367,1,3191,81707,134739
35368,1,2786,60059,88280
35369,13,4189,70685,51483
35370,9,3922,29877,145151
35371,6,7932,4533,318546
35372,479,8385,24453,209456
35373,1,2996,39166,334918
35374,4,5930,23788,219563
35375,1,1044,10116,132618
35376,1,619,95764,75756
35377,115,4058,2398,111088
35378,1,7754,25190,160826
35379,3,9517,11780,141938
35380,1,5522,58086,195365
35381,1,8539,64186,316266
35382,1,1424,99441,210108
35383,13,4244,10602,142489
35384,1,1429,62787,109150
35385,6,6493,90564,73523
35386,1,993,27532,322161
35387,1,5787,83838,105422
35388,1,2894,1590,45538
35389,3,3123,50523,327745
35390,1,1169,96625,26299
35391,20,613,87969,244727
35392,3,9790,98243,142958
35393,2,561,73064,233505
35394,1,7913,76888,272935
35395,4,2929,16941,108885
35396,2,8792,78650,18169
35397,4179,756,33662,205850
35398,23,2630,2501,336457
35399,1,2914,54226,309316
35400,11,3196,27511,188653
35401,1,387,52912,346980
35402,352,4107,59905,364280
35403,3,5822,17858,25086
35404,2,7825,18058,302660
35405,2,6592,66780,277635
35406,7,2872,6673,251405
35407,4,259,50611,156218
35408,98,4405,56635,319107
35409,30,6940,53131,62596
35410,1,7321,36797,3642
35411,452,809,4069,281564
35412,2,2449,32107,266526
35413,3,9066,2777,257217
35414,1,8551,12321,240323
35415,4,4637,13800,160823
35416,3,1541,78559,343838
35417,1,5269,59133,34587
35418,88,5462,33312,161502
35419,19,1012,68303,75754
35420,4,1431,48222,193389
35421,2,3077,67852,180192
35422,8,5667,45635,37540
35423,2,4086,97728,243228
35424,5,9102,66988,104095
35425,26,2115,65095,244809
35426,1,7440,73042,302173
35427,2,7236,59010,315907
35428,9,6682,82975,139167
35429,1,6730,43597,322897
35430,1,8320,60527,28240
35431,3,599,70525,35677
35432,1,1983,94853,240535
35433,22,6983,23480,23774
35434,70,4606,61833,67996
35435,18,950,25223,295424
35436,2,8241,70702,135309
35437,3,7646,80374,201860
35438,15,9478,53295,256202
35439,1,191,8353,166625
35440,1,1690,30598,188109
35441,1,4584,61564,218083
35442,7,9175,73935,7771
35443,2,1020,52357,146327
35444,2,2008,24981,332263
35445,5,1217,90733,338195
35446,2,9912,42937,121121
35447,1,8063,80592,167544
35448,23,5652,20248,198509
35449,2,582,77776,249872
35450,7,3786,48329,29087
35451,2,9548,81401,347906
35452,1,3713,23316,69548
35453,1,6989,34542,162683
35454,10,9981,80494,10004
35455,834,3882,75322,362011
35456,3,5093,61078,52413
35457,1,2492,38481,285442
35458,1,2133,26296,299606
35459,1,2893,69121,337198
35460,1,8291,36135,252855
35461,1,8977,11641,54612
35462,186,8721,13433,236902
35463,3,5403,66398,239613
35464,1,7564,73369,53228
35465,1,8658,29679,83696
35466,1,6236,44048,240397
35467,3,2628,65811,141385
35468,1,4147,52948,173048
35469,6,9903,47853,149768
35470,13,7529,63624,332234
35471,1,245,69101,206412
35472,1,1715,40697,23231
35473,1,8865,96891,170242
35474,8,2613,96641,36098
35475,1,4186,44095,23993
35476,1,715,73664,310099
35477,1,3406,30354,53746
35478,6,7907,13220,8152
35479,10,1386,96393,6368
35480,759,7039,82000,356877
35481,1,3650,14372,362797
35482,1,4347,65999,363896
35483,18,8750,3169,64549
35484,4,5270,44545,133770
35485,1,4203,86965,253893
35486,1,1588,35274,230793
35487,20,2487,51948,191018
35488,5,834,72760,10867
35489,1,1465,93665,322427
35490,1,7875,21795,180985
35491,2,4596,82545,293385
35492,6,3831,54832,312698
35493,7,7681,53739,16501
35494,1,6133,39896,359810
35495,9,7046,2182,147341
35496,1,1783,23855,231854
35497,2,7193,82789,250764
35498,1,9963,51952,358894
35499,1,1315,50561,66071
35500,3,9512,49447,316193
35501,2,4741,61200,103371
35502,4,5454,87045,51431
35503,263,4893,1853,237035
35504,14,2094,54648,250338
35505,11,1858,10077,267859
35506,1,6344,7003,195113
35507,2,3408,41306,256129
35508,1,116,11082,214770
35509,1,8525,70158,348886
35510,5,7078,47600,307459
35511,2,1809,22198,114424
35512,3,4008,3004,51326
35513,2,1269,36049,157163
35514,3,7119,4411,277834
35515,4,7674,5197,140870
35516,5,4004,4185,157129
35517,1,6129,14016,201099
35518,151,467,37753,283075
35519,2,3033,74856,262502
35520,3,9494,73074,213319
35521,4,2048,16054,22280
35522,2,7138,32409,113918
35523,1,6294,11553,36012
35524,12,9827,81853,158693
35525,1,1952,37206,194402
35526,2,1448,65056,77755
35527,15,1608,80029,199091
35528,8,1148,84839,4245
35529,8,9195,65783,351754
35530,3,6959,56514,267431
35531,1,7651,59690,115885
35532,150,9524,85694,224926
35533,1,1294,22574,89963
35534,1,1468,98735,84645
35535,4,9440,68574,4789
35536,5,3849,61712,182957
35537,2,6153,4075,111435
35538,1,2926,29004,215106
35539,1,1722,27758,295129
35540,8,4393,97885,297381
35541,1,9578,34026,304252
35542,1,8423,22678,142128
35543,3,3389,21777,235153
35544,1,9963,44719,286160
35545,2,1974,90011,150423
35546,74,357,83661,198947
35547,2,6931,14910,166565
35548,2,3967,18965,329719
35549,1,9826,77381,294458
35550,1,8575,88461,164634
35551,1,7217,18590,236545
35552,2,687,91110,83228
35553,4,5342,70727,127625
35554,2,9848,92377,212303
35555,1,7409,92716,318687
35556,9,4953,22623,217454
35557,1,4175,68493,17408
35558,1,6451,71783,248659
35559,3,6218,90484,242872
35560,10,4581,99651,178632
35561,4,5354,23603,297270
35562,8,5589,62100,347840
35563,1,2007,44864,84058
35564,2,2724,27968,253312
35565,1,2856,74905,161975
35566,1,4601,1177,268352
35567,5,5523,27305,322287
35568,10,6504,8963,125164
35569,1,7354,67172,91594
35570,1,4222,23512,102487
35571,1,7308,56288,361949
35572,141,2979,84513,263537
35573,1,5840,2164,307602
35574,7,5672,25115,329710
35575,2,716,10371,194990
35576,47,1859,63271,316795
35577,1,4285,15318,154947
35578,6,9207,71889,330812
35579,14,3166,72638,344299
35580,1,5333,56526,76411
35581,1,1527,16269,23650
35582,2,5843,89917,91027
35583,6,5966,60045,228493
35584,1,543,61242,200577
35585,2,9098,87472,246883
35586,15,5629,42582,323777
35587,6,3450,23103,320892
35588,1,2470,64458,327434
35589,4,6530,90600,169907
35590,21,5853,95051,53123
35591,1,7450,86098,312338
35592,307,6540,62375,180755
35593,61,2864,33872,39177
35594,3,1455,76928,77870
35595,3,112,22633,217276
35596,16,20,48161,106923
35597,1,5342,62137,362332
35598,1,5884,78627,50606
35599,2,9825,37098,164066
35600,8,1908,56225,97731
35601,743,3803,34480,130655
35602,1,8018,90717,250545
35603,1,6319,43301,356689
35604,8,5624,96446,197225
35605,2,4391,72518,353115
35606,14,9005,574,111827
35607,1,5781,8037,275440
35608,1,5443,81965,255989
35609,1,3727,50042,233892
35610,38,7040,79694,298010
35611,7,3143,26278,360581
35612,3,9738,42257,95015
35613,15,96,64652,324801
35614,1,6960,3464,55483
35615,1,2460,30469,125262
35616,3,304,16096,120057
35617,10,4519,4077,36872
35618,1,1772,21439,32443
35619,5,6675,39851,204002
35620,1,4108,39950,348554
35621,2,1647,48430,25500
35622,2,735,59014,144787
35623,15,5568,40628,182163
35624,1,9244,46053,80141
35625,229,5594,87840,336791
35626,78,488,8340,234058
35627,65,1737,94408,336518
35628,1,1690,19860,96179
35629,1,4600,84274,44720
35630,1,927,9074,359350
35631,1,6000,56809,320304
35632,1,6660,99294,139342
35633,1,705,98044,224773
35634,1,27,41761,13542
35635,32,9593,47850,248141
35636,2,389,54815,182572
35637,1,5699,649,229657
35638,4,728,81355,125322
35639,1,7600,30539,14629
35640,31,3250,82400,128885
35641,1,6880,91280,152137
35642,17,4230,76307,195027
35643,12,9377,21867,364598
35644,1,3759,47749,277479
35645,1,672,40434,336424
35646,3,5867,22376,101633
35647,29,4782,36966,229961
35648,2,4799,7584,110210
35649,1,6015,48426,91323
35650,348,3219,96167,216374
35651,3,1551,72939,323480
35652,677,8877,37866,14487
35653,16,383,33832,111109
35654,1,182,61721,192770
35655,50,9400,2175,85790
35656,304,5054,73111,142287
35657,1,5212,88274,337351
35658,2,6519,67061,184241
35659,1,4856,74042,126772
35660,300,9801,33665,32472
35661,7,6462,93012,253055
35662,9,9780,26919,160411
35663,31,5640,91154,235893
35664,1,5806,65700,270295
35665,1,7324,46579,11115
35666,367,3741,72853,226795
35667,1,2459,44689,326478
35668,5,5991,87689,163381
35669,6,9210,74941,147456
35670,386,5438,95876,5113
35671,123,6087,51540,219626
35672,3,1476,65155,45334
35673,2,4011,86445,220417
35674,2,7652,36235,247673
35675,110,2357,24131,173659
35676,11,4310,29166,123534
35677,24,5821,60155,250154
35678,1,6006,32414,306336
35679,6,7168,68328,207691
35680,1,8534,74977,81061
35681,1,1023,77381,363099
35682,1,1157,32304,171564
35683,43,8922,24786,209367
35684,51,7240,79531,327179
35685,45,1241,53610,15438
35686,1,1604,79994,160221
35687,1,5740,13424,28637
35688,25,7486,75719,39254
35689,1,218,80948,115732
35690,6,8735,44998,110189
35691,3,6237,12766,92924
35692,8,7510,94170,233602
35693,6,9325,19298,34851
35694,24,7631,58392,177122
35695,23,9164,14750,458
35696,3,8909,69697,240839
35697,5,9504,65726,244655
35698,1,8398,45359,81698
35699,3,6462,32290,249606
35700,1,4815,16335,197829
35701,4,1339,52265,86057
35702,1,6097,95470,139644
35703,1,212,51641,283741
35704,1,1863,98195,319914
35705,2,3532,93249,235670
35706,1,3055,5642,216962
35707,3,3187,53823,167362
35708,1,9531,13729,6080
35709,2,8028,16437,195452
35710,1,9434,16808,82750
35711,1,9531,61934,100342
35712,1,8582,62377,58330
35713,1,6795,50294,184138
35714,43,7102,70786,261762
35715,1,485,32152,4278
35716,2,8401,94925,13193
35717,42,2459,11064,283737
35718,1,919,42087,243156
35719,1,134,82749,252523
35720,4,328,5807,286364
35721,1,6592,87429,217141
35722,3,2079,30418,69410
35723,2,510,73603,240874
35724,2,8429,8701,13249
35725,8,4596,53659,336284
35726,5,6307,29019,83322
35727,1,4276,80496,317921
35728,8,553,69311,145646
35729,1,5285,57956,199291
35730,1,2288,28019,1386
35731,4,3139,11689,272570
35732,7,6532,52190,78164
35733,1,4223,84442,147910
35734,9,4524,78987,55698
35735,14,5014,33875,335811
35736,3,2572,96310,200905
35737,1,6540,23253,175173
35738,4,6701,26886,313490
35739,2,5429,59689,222035
35740,1,8968,89685,212596
35741,1,7458,68754,170291
35742,1,9635,45333,177483
35743,3,8663,53070,19804
35744,1,585,24573,66229
35745,18,9396,61011,177671
35746,3,1176,18382,298827
35747,16,8876,58798,170901
35748,1,1277,24124,212695
35749,19,5891,30863,187064
35750,1,1824,5303,162815
35751,1,1444,30010,246583
35752,2,6191,4238,44797
35753,1,7625,37872,81707
35754,6,8752,54075,67815
35755,5,5016,74510,309326
35756,1,1752,27552,32995
35757,3,198,15182,22296
35758,209,182,48712,157224
35759,2,4520,23738,346166
35760,4,5744,29156,27814
35761,14,6370,29909,32198
35762,1,8524,43270,211334
35763,2,5288,49624,274539
35764,1,113,64644,259170
35765,4,1332,41214,193055
35766,8,8383,74841,163684
35767,43,4007,52146,277843
35768,1,665,31464,283779
35769,1,1376,46834,54575
35770,26,9309,37518,335116
35771,1,3226,27766,309034
35772,5,266,81662,252906
35773,1,4196,21225,293432
35774,1,9758,49399,348475
35775,2,7511,3735,3854
35776,1,4120,85108,158732
35777,1,6920,12563,269463
35778,6,8853,45061,315617
35779,133,3650,11,18636
35780,1,4765,56459,216295
35781,1,7476,52411,305627
35782,1,6867,43325,108888
35783,1,5767,92230,324540
35784,1,1366,35081,100214
35785,2,4170,93076,54099
35786,56,6552,39326,165507
35787,3,740,51506,182938
35788,1,8510,33986,101719
35789,1,8486,27474,273289
35790,7,7060,74240,64570
35791,1,9519,83179,175165
35792,33,6707,10495,160264
35793,1,2348,57900,208656
35794,3,5596,31263,84175
35795,4,865,31229,284384
35796,2,1052,13301,180853
35797,1,6212,18026,320903
35798,1,5184,36207,165615
35799,28,2545,50474,180079
35800,1,1066,50995,30678
35801,3,8159,74024,14777
35802,1,4668,58014,202300
35803,2,666,78626,22575
35804,1,1940,73730,46474
35805,2,8601,40638,40715
35806,4,9726,93594,4756
35807,11,1244,88672,193050
35808,5,142,27867,223639
35809,11,806,70334,91174
35810,1,2822,26894,227347
35811,1,9165,19836,311275
35812,1,4475,85920,229504
35813,26,9659,58052,45672
35814,2,9037,54082,37752
35815,1,4637,18512,175627
35816,1,8661,85602,219834
35817,2,8389,32322,158615
35818,1,4636,21557,206833
35819,4,5238,64562,237208
35820,29,3402,27686,126434
35821,7,226,56216,313477
35822,335,1347,47363,126873
35823,7,4706,20902,118718
35824,3,6529,22676,205888
35825,4,5492,85898,36220
35826,3,8742,48286,336251
35827,201,6810,45832,255108
35828,1,3853,46811,151818
35829,7,3349,50726,125798
35830,1,9275,42651,245094
35831,3,8987,63847,119658
35832,1,7154,85954,361195
35833,1,7718,71681,317151
35834,12,6305,28099,136741
35835,1,5486,7916,113456
35836,1,4274,68884,357024
35837,6,8411,96841,85340
35838,3,1271,12831,101816
35839,1,2414,68159,192714
35840,19,3537,44124,306731
35841,3,4298,57183,347208
35842,9,1099,77308,343556
35843,1,9763,65207,85491
35844,40,937,79014,63912
35845,15,2442,34885,249589
35846,1,1304,28677,131642
35847,1,8995,68239,129992
35848,1,735,31395,334364
35849,32,2051,95831,103639
35850,4,8891,14292,349542
35851,1,9484,63658,120408
35852,1,5420,32085,141462
35853,52,5763,53859,48253
35854,2242,3732,64063,278051
35855,3,6450,35607,84803
35856,1,549,98207,174347
35857,1,8410,66338,343613
35858,1,3560,53127,7615
35859,1,2493,82572,303516
35860,16,9396,72765,104303
35861,1,6239,7849,342395
35862,1,6696,55175,72046
35863,1,157,18268,313681
35864,2,3531,35391,284674
35865,4,4519,49511,211723
35866,5,1117,5608,360214
35867,4,3238,16021,255304
35868,1,5590,27095,306706
35869,2,9207,78579,19805
35870,10,8097,77646,113424
35871,1,4017,52760,95649
35872,156,404,66520,276368
35873,4,8442,2750,93566
35874,2,7206,47862,157037
35875,1,7673,2678,211913
35876,1,1672,24581,199767
35877,2,3086,26434,274058
35878,2,5468,96932,325584
35879,1,988,54483,115220
35880,1,9764,3872,157054
35881,2,2884,94432,199487
35882,3,3134,46150,350870
35883,10,1481,85107,174290
35884,1,8151,53707,124733
35885,103,1397,40032,318559
35886,4,6644,89275,164858
35887,2,1518,21650,40203
35888,1,7215,96516,41484
35889,4,7730,68585,120579
35890,5,392,46019,54479
35891,530,6527,39555,97997
35892,1,1339,10631,254334
35893,1,8480,55861,18069
35894,37,7060,96804,261687
35895,1,9804,4253,139812
35896,1,4691,58651,57014
35897,5,6843,49835,70960
35898,1,4156,83852,139706
35899,1,2307,2941,113702
35900,31,8722,69533,221840
35901,1,4109,89447,6228
35902,701,619,9570,69481
35903,47,5524,70104,92943
35904,8,2254,27856,279907
35905,58,1183,59105,164587
35906,5,1258,48776,317159
35907,1,7541,80650,331011
35908,2499,4418,67265,4564
35909,2,6189,85691,60869
35910,1,7438,74367,207762
35911,8,5117,5819,329104
35912,1,9247,58405,256314
35913,163,1620,39077,225331
35914,258,4639,87631,269805
35915,3,9267,42092,63239
35916,1,1810,53425,209524
35917,1,9725,81411,313113
35918,167,5599,55896,192372
35919,3,6109,58826,364403
35920,1,6381,15267,145008
35921,2,7812,80051,334662
35922,121,6848,10070,161588
35923,3,9169,3393,339489
35924,3,1659,67842,294459
35925,1,7528,5943,2797
35926,1,3108,49756,49886
35927,33,1821,23102,192233
35928,16,8347,14016,326568
35929,2,8786,58627,26940
35930,1,1353,12212,57079
35931,1,2237,67826,275327
35932,5,7824,84454,89039
35933,3,5151,14357,305923
35934,20,228,97811,3777
35935,1,4912,98864,300883
35936,9,2002,12918,326658
35937,1,7780,57531,58844
35938,1,6753,80179,227982
35939,2,9292,28044,97132
35940,1,2866,7486,39607
35941,1,4303,82952,232635
35942,2,8199,58935,286359
35943,1,1366,32495,13794
35944,4,1862,23840,345683
35945,6,6409,29144,301638
35946,2,9251,83632,277669
35947,6089,1873,50977,66554
35948,1,5115,39702,38762
35949,3,5361,94035,182891
35950,1,4150,54455,101027
35951,1,853,30343,62314
35952,134,3967,31264,217297
35953,1,6118,68342,239413
35954,2,7312,63316,87621
35955,1710,9263,6066,280150
35956,3,2089,7256,40912
35957,2,8478,90292,359883
35958,14,8732,79900,355942
35959,1,3528,91440,239068
35960,117,363,15361,33288
35961,15,52,40149,49341
35962,1320,9527,15835,23930
35963,29,9556,93604,286851
35964,1,8392,89205,86212
35965,39,2681,9775,35290
35966,1,3774,2113,134622
35967,65,2466,12315,279554
35968,23,813,4814,357842
35969,1,6135,35928,161854
35970,1,4052,19503,219256
35971,1,2767,96454,285567
35972,2,382,39011,272874
35973,6,2237,84396,216283
35974,2,2014,30547,304964
35975,8,6182,28920,99746
35976,1,3074,90486,334915
35977,12,3158,96871,328132
35978,1,8532,12225,103517
35979,71,3864,46285,1290
35980,10,1752,38121,197733
35981,164,7650,48262,83861
35982,38,1401,24001,284045
35983,2,7757,19508,189055
35984,5,5384,48263,353197
35985,1,1089,27333,315450
35986,11,5409,61518,112335
35987,4,9582,94567,7348
35988,14,3739,95254,182100
35989,2,563,27946,172634
35990,7,5197,41041,15184
35991,2,8935,91977,284748
35992,5,6809,13043,57099
35993,66,1998,21211,354131
