account_id,balance,owner_id
5143,220848,948
5144,755111,383
5145,172216,70
5146,496889,1699
5147,187931,853
5148,5874,138
5149,208947,385
5150,480870,1102
5151,655331,126
5152,70015,321
5153,926252,1146
5154,14815,1288
5155,297992,141
5156,612859,219
5157,654836,189
5158,588368,131
5159,212429,1351
5160,107978,313
5161,186987,144
5162,132858,210
5163,676153,301
5164,603618,170
5165,634152,304
5166,773078,1654
5167,953396,343
5168,2800,345
5169,95775,111
5170,153607,315
5171,917099,974
5172,939475,160
5173,536561,71
5174,697137,218
5175,524681,620
5176,587354,124
5177,404257,1585
5178,326905,182
5179,556464,163
5180,883101,1240
5181,991418,341
5182,745902,569
5183,587712,896
5184,827289,1424
5185,585005,247
5186,365093,334
5187,383450,1774
5188,702586,395
5189,224164,869
5190,965325,1795
5191,392383,196
5192,11190,1532
5193,551553,740
5194,325468,1201
5195,386785,1866
5196,966329,258
5197,35156,560
5198,501989,1315
5199,738474,1425
5200,60006,1281
5201,905115,16
5202,637058,242
5203,182212,1005
5204,679003,1792
5205,40048,54
5206,937704,1256
5207,771957,362
5208,138043,1743
5209,886888,1709
5210,668444,909
5211,102210,161
5212,893990,143
5213,773276,1258
5214,704633,1715
5215,941344,163
5216,757213,301
5217,14859,265
5218,436604,207
5219,64470,343
5220,798273,1690
5221,279588,1493
5222,46670,909
5223,722171,407
5224,666160,355
5225,326279,2
5226,123432,719
5227,876720,1164
5228,975461,1160
5229,962604,239
5230,90615,1495
5231,657063,1211
5232,177561,393
5233,668934,112
5234,919809,167
5235,322733,127
5236,988447,329
5237,783714,98
5238,325569,68
5239,301021,1446
5240,592487,288
5241,875849,463
5242,208902,1810
5243,271952,605
5244,96901,542
5245,381276,1186
5246,548450,1315
5247,720413,1293
5248,995796,19
5249,163267,198
5250,736296,432
5251,850299,1324
5252,217523,592
5253,528236,1984
5254,832878,1522
5255,810978,1052
5256,490406,447
5257,120898,1889
5258,195481,1293
5259,615326,957
5260,396267,1155
5261,35494,1846
5262,660049,215
5263,8281,1846
5264,350971,974
5265,105075,1850
5266,321153,734
5267,195203,1120
5268,848530,225
5269,603943,1216
5270,418731,1497
5271,264843,499
5272,354291,308
5273,314754,822
5274,920054,1903
5275,944625,1915
5276,441435,56
5277,605540,552
5278,171993,59
5279,315183,1889
5280,988646,358
5281,595578,1949
5282,695632,67
5283,56413,1966
5284,831377,159
5285,480995,178
5286,884,944
5287,925845,411
5288,84279,630
5289,213198,1757
5290,256620,1484
5291,886747,1138
5292,500531,3
5293,493670,205
5294,732723,808
5295,700906,968
5296,740529,950
5297,100479,1878
5298,800109,652
5299,810822,205
5300,859613,580
5301,445217,1788
5302,75137,1094
5303,776396,1372
5304,232463,14
5305,805142,92
5306,356359,742
5307,640225,4
5308,959012,816
5309,144787,472
5310,221493,91
5311,356082,191
5312,446390,369
5313,405605,638
5314,36518,985
5315,442223,1956
5316,715485,816
5317,487506,218
5318,719391,178
5319,904361,336
5320,12818,1653
5321,602597,264
5322,476779,1406
5323,702750,1340
5324,57159,1580
5325,778111,530
5326,846331,1237
5327,526449,231
5328,746610,970
5329,382585,1096
5330,444664,367
5331,912590,786
5332,7294,308
5333,741935,1914
5334,539907,405
5335,914573,373
5336,487339,100
5337,910055,249
5338,52505,752
5339,387235,352
5340,707784,692
5341,24673,1678
5342,307484,367
5343,468472,36
5344,37345,1303
5345,767457,732
5346,415461,1513
5347,560972,173
5348,151670,1489
5349,936081,883
5350,480280,1991
5351,963405,500
5352,860341,376
5353,42615,939
5354,40147,764
5355,668796,1483
5356,400464,52
5357,82590,1486
5358,785663,1305
5359,23470,821
5360,269335,1530
5361,925814,381
5362,454489,1869
5363,598626,99
5364,645483,621
5365,832279,1750
5366,51203,1637
5367,225663,969
5368,288134,224
5369,194734,399
5370,47964,1376
5371,190065,1864
5372,5296,559
5373,820039,39
5374,288115,266
5375,828645,1227
5376,101866,163
5377,743449,38
5378,641084,131
5379,638914,1459
5380,441203,302
5381,567759,674
5382,584745,1905
5383,335169,698
5384,159151,911
5385,523212,1521
5386,178271,1429
5387,422511,524
5388,599065,1746
5389,510172,324
5390,87128,708
5391,387125,1085
5392,330655,1538
5393,31000,958
5394,174833,1198
5395,452492,1157
5396,24545,1567
5397,583469,146
5398,393514,121
5399,396811,68
5400,129492,1741
5401,221569,448
5402,303404,293
5403,804126,326
5404,420601,377
5405,787775,721
5406,628357,1845
5407,380816,1578
5408,927735,1361
5409,798756,1297
5410,561645,1029
5411,900786,462
5412,486449,1550
5413,471288,1894
5414,186255,1789
5415,558540,7
5416,486561,391
5417,951352,1400
5418,684829,1189
5419,430224,857
5420,648938,60
5421,650033,1249
5422,628692,165
5423,991417,838
5424,262081,1249
5425,494837,1282
5426,388283,1950
5427,926429,1232
5428,578874,200
5429,891613,396
5430,386991,235
5431,183722,123
5432,966142,1460
5433,307213,272
5434,217062,64
5435,256950,941
5436,253633,909
5437,524513,237
5438,633347,1646
5439,256757,82
5440,73234,1972
5441,715153,67
5442,545015,1776
5443,73783,198
5444,926266,134
5445,750565,62
5446,560118,332
5447,504163,225
5448,307194,31
5449,806104,372
5450,751435,819
5451,681186,323
5452,130083,1613
5453,275250,1735
5454,790183,297
5455,177160,370
5456,356342,1345
5457,834197,498
5458,101843,542
5459,77667,1421
5460,515455,1453
5461,272629,388
5462,466272,1412
5463,733543,923
5464,623303,564
5465,155214,287
5466,231757,54
5467,380343,289
5468,990686,158
5469,664686,291
5470,461229,1461
5471,779860,317
5472,153643,66
5473,402890,1760
5474,29365,467
5475,317672,299
5476,272022,25
5477,781668,1042
5478,425558,265
5479,178687,1844
5480,163448,330
5481,329563,1027
5482,907446,775
5483,177336,332
5484,183906,247
5485,14923,778
5486,358997,133
5487,235206,423
5488,815807,1247
5489,681570,62
5490,481633,1022
5491,950326,1308
5492,886828,1529
5493,941762,269
5494,381220,415
5495,656830,817
5496,532064,675
5497,560730,1134
5498,915003,276
5499,58693,1635
5500,260017,1071
5501,775354,1633
5502,682420,1918
5503,723137,117
5504,42187,91
5505,578788,137
5506,199244,1522
5507,950157,33
5508,317467,268
5509,255790,467
5510,500466,1191
5511,924467,1100
5512,828391,164
5513,501532,403
5514,499159,171
5515,618005,1111
5516,314531,998
5517,450631,1192
5518,754955,58
5519,673843,399
5520,665775,1651
5521,519,935
5522,630565,834
5523,185107,1293
5524,539178,990
5525,314192,1322
5526,261118,1090
5527,588528,1389
5528,461419,1282
5529,991635,1550
5530,334713,14
5531,493361,261
5532,68744,367
5533,319439,345
5534,464727,1766
5535,564752,1407
5536,816622,100
5537,223573,475
5538,335560,626
5539,107916,242
5540,639135,1900
5541,162107,1377
5542,803625,394
5543,893761,352
5544,164765,1357
5545,496789,1058
5546,437160,1616
5547,239834,138
5548,979715,242
5549,388802,156
5550,762010,684
5551,330664,1527
5552,590648,872
5553,5948,855
5554,57994,207
5555,677162,182
5556,804308,234
5557,738552,1677
5558,751485,1356
5559,391617,1706
5560,829339,876
5561,587173,1143
5562,647554,111
5563,287271,1754
5564,168210,498
5565,987228,983
5566,998291,241
5567,819176,24
5568,953037,1409
5569,293750,128
5570,393235,301
5571,670699,115
5572,387395,1102
5573,116424,583
5574,786249,1804
5575,768028,1588
5576,916403,311
5577,601975,613
5578,459550,181
5579,573136,1173
5580,583715,134
5581,723066,597
5582,807304,1582
5583,733218,1610
5584,894889,161
5585,467497,1583
5586,193084,110
5587,483187,467
5588,710587,408
5589,267762,133
5590,24262,1911
5591,430732,1316
5592,509982,1651
5593,63214,271
5594,391616,263
5595,33642,896
5596,828519,168
5597,602737,579
5598,770109,138
5599,585410,189
5600,165909,273
5601,601804,45
5602,681756,313
5603,76633,385
5604,857479,221
5605,932557,925
5606,159598,379
5607,190498,150
5608,476102,696
5609,775378,1419
5610,932600,222
5611,308086,1178
5612,408889,1697
5613,338044,462
5614,897135,531
5615,805074,1382
5616,685362,938
5617,861431,1577
5618,936633,727
5619,160017,296
5620,216157,304
5621,27498,207
5622,885730,1935
5623,566310,261
5624,343367,142
5625,690138,118
5626,171220,621
5627,244296,556
5628,809862,112
5629,920269,282
5630,129090,226
5631,26658,193
5632,895681,1524
5633,51604,195
5634,208286,818
5635,618887,780
5636,183602,48
5637,759712,1185
5638,793359,334
5639,512867,1927
5640,786099,184
5641,200258,213
5642,838641,186
5643,267685,979
5644,479150,1936
5645,842438,779
5646,899146,1970
5647,991671,739
5648,455238,134
5649,315300,334
5650,88553,1437
5651,408615,1660
5652,997519,9
5653,678805,374
5654,147572,24
5655,592004,91
5656,163324,1063
5657,799316,963
5658,841356,1222
5659,693058,1516
5660,435029,1265
5661,180795,215
5662,158733,1063
5663,190436,343
5664,114705,1895
5665,521724,16
5666,655687,827
5667,278062,1724
5668,821316,59
5669,931995,59
5670,914387,1506
5671,48758,835
5672,627580,1562
5673,165855,87
5674,940770,715
5675,69547,860
5676,486993,975
5677,461809,275
5678,848743,1236
5679,499377,638
5680,269338,1850
5681,566216,1345
5682,700901,1257
5683,516740,245
5684,205821,293
5685,136113,1055
5686,236508,74
5687,99393,1523
5688,930000,145
5689,237212,512
5690,691398,1496
5691,484598,1456
5692,542013,1065
5693,279682,1810
5694,343874,68
5695,152275,1355
5696,892074,1915
5697,838621,1856
5698,832773,99
5699,15017,374
5700,875958,70
5701,416036,83
5702,504130,1172
5703,196868,705
5704,605239,1674
5705,475207,440
5706,461229,1118
5707,687300,573
5708,353637,173
5709,267685,96
5710,511028,1786
5711,695466,234
5712,359006,1754
5713,66183,135
5714,673492,219
5715,132359,1113
5716,479653,1997
5717,577204,62
5718,915728,65
5719,457351,927
5720,86997,1925
5721,191482,259
5722,928644,1928
5723,148592,100
5724,813602,114
5725,780765,1503
5726,817823,1231
5727,556334,1762
5728,559054,1639
5729,727391,472
5730,174853,272
5731,713447,206
5732,900664,1300
5733,975856,1727
5734,567092,78
5735,444612,313
5736,51288,143
5737,310899,206
5738,441727,1069
5739,337558,240
5740,314565,1922
5741,742749,515
5742,218895,639
5743,622838,314
5744,791852,31
5745,504293,295
5746,846188,392
5747,410243,125
5748,439363,331
5749,260647,397
5750,237298,37
5751,147262,142
5752,761244,64
5753,159222,345
5754,704892,292
5755,11292,671
5756,326275,1067
5757,659077,1581
5758,692502,476
5759,130929,1684
5760,476438,1250
5761,790888,1803
5762,917750,175
5763,400033,84
5764,118318,131
5765,613394,873
5766,725024,1454
5767,795302,250
5768,108055,1071
5769,632622,1499
5770,253013,186
5771,518554,341
5772,442157,222
5773,907193,216
5774,768021,371
5775,671366,516
5776,699377,860
5777,87129,183
5778,845143,1461
5779,519020,1200
5780,697962,889
5781,866397,1600
5782,636108,288
5783,636095,193
5784,699984,1895
5785,113034,1233
5786,673896,1626
5787,99524,295
5788,250205,1565
5789,743760,1378
5790,854886,216
5791,41801,1525
5792,461630,1615
5793,905352,294
5794,418059,1926
5795,780545,322
5796,952192,343
5797,189517,1162
5798,344941,1938
5799,432164,1886
5800,478804,374
5801,376007,130
5802,369495,177
5803,290070,128
5804,340275,98
5805,275957,1301
5806,219551,83
5807,573862,1769
5808,420815,1517
5809,855081,400
5810,898258,1024
5811,646345,721
5812,876856,1649
5813,868937,163
5814,757009,1873
5815,328124,832
5816,195236,1310
5817,277537,104
5818,367624,249
5819,939293,897
5820,176730,327
5821,199008,229
5822,530704,1862
5823,310592,287
5824,186550,276
5825,79623,1425
5826,746235,186
5827,695405,1796
5828,152846,540
5829,370985,273
5830,403953,1887
5831,772048,1959
5832,643217,151
5833,339566,169
5834,866264,227
5835,162541,1123
5836,27639,561
5837,728843,1707
5838,917646,126
5839,850945,1327
5840,311210,26
5841,899186,43
5842,460272,1717
5843,595681,1129
5844,889092,382
5845,657724,819
5846,405907,1848
5847,835502,362
5848,452266,135
5849,970463,1844
5850,566618,164
5851,726871,1963
5852,867641,1762
5853,834202,127
5854,101314,264
5855,742762,260
5856,109898,643
5857,238891,310
5858,736251,368
5859,860962,1135
5860,282206,239
5861,482595,109
5862,619774,1019
5863,179664,1953
5864,586149,919
5865,364488,1835
5866,155063,1447
5867,68590,726
5868,597429,142
5869,763112,1837
5870,514651,1225
5871,988543,1566
5872,225657,812
5873,564548,635
5874,346589,624
5875,918519,1636
5876,151239,834
5877,615380,349
5878,639206,14
5879,375756,1546
5880,74462,1587
5881,433807,1085
5882,204072,376
5883,811319,1232
5884,876336,92
5885,973944,1330
5886,347907,245
5887,423158,1938
5888,718644,1944
5889,399812,835
5890,888422,284
5891,326312,197
5892,451266,1449
5893,95142,256
5894,210351,823
5895,663756,1326
5896,788335,926
5897,21391,528
5898,584191,32
5899,100128,765
5900,554823,1974
5901,403443,670
5902,949113,1639
5903,901102,768
5904,197637,354
5905,190617,1021
5906,362018,1999
5907,956945,1400
5908,601866,767
5909,740680,903
5910,186113,396
5911,858778,1668
5912,40657,1275
5913,846415,62
5914,113010,150
5915,618771,370
5916,104565,1844
5917,162794,1236
5918,983373,173
5919,574599,1349
5920,989867,230
5921,68643,1136
5922,148249,749
5923,514607,1675
5924,43610,828
5925,965869,1878
5926,953856,1728
5927,879820,1546
5928,545095,1737
5929,336124,1342
5930,603022,289
5931,413332,268
5932,210692,330
5933,469661,278
5934,990115,150
5935,456276,828
5936,24991,1005
5937,588516,659
5938,320756,797
5939,808180,1611
5940,732851,1401
5941,43654,1703
5942,322038,183
5943,944008,383
5944,672066,356
5945,560245,99
5946,317661,1980
5947,563886,721
5948,717399,1691
5949,533069,379
5950,533458,366
5951,46893,1432
5952,479444,51
5953,747016,114
5954,213498,1463
5955,671530,1170
5956,966877,93
5957,722877,1844
5958,4968,595
5959,853161,338
5960,185658,170
5961,389843,117
5962,46930,206
5963,258131,1227
5964,924786,529
5965,598254,349
5966,324785,321
5967,685072,1800
5968,429080,140
5969,863559,852
5970,883566,570
5971,511932,399
5972,656971,22
5973,729810,86
5974,695167,66
5975,668568,145
5976,946043,326
5977,192265,35
5978,989334,343
5979,749756,349
5980,298641,204
5981,897065,584
5982,797955,223
5983,928618,1686
5984,581697,45
5985,133289,103
5986,491737,74
5987,239751,229
5988,193439,795
5989,845581,1421
5990,645210,893
5991,149693,1513
5992,43046,1576
5993,804037,1032
5994,220653,394
5995,596431,23
5996,357928,313
5997,966619,129
5998,210396,947
5999,410320,29
6000,305980,1940
6001,192899,462
6002,689975,688
6003,913663,13
6004,257714,1728
6005,583902,590
6006,332979,1121
6007,68295,1403
6008,18310,1095
6009,759252,348
6010,40296,190
6011,717557,213
6012,3587,781
6013,406351,1667
6014,898632,62
6015,36904,1287
6016,20754,152
6017,499571,1866
6018,404807,331
6019,405554,1262
6020,249214,1533
6021,262188,1255
6022,477085,1304
6023,160576,1841
6024,377629,1802
6025,668040,588
6026,269705,199
6027,775952,189
6028,314423,1650
6029,430305,942
6030,893055,278
6031,131097,824
6032,218209,181
6033,926544,216
6034,474283,1503
6035,486032,796
6036,697694,668
6037,555678,1482
6038,747204,445
6039,994055,399
6040,822215,338
6041,485884,1844
6042,830554,1565
6043,321806,1319
6044,493074,290
6045,474291,1336
6046,812203,1706
6047,53357,212
6048,578492,692
6049,402957,338
6050,189074,222
6051,727679,13
6052,699393,1163
6053,713692,1528
6054,672386,320
6055,839738,1602
6056,331864,843
6057,774337,1778
6058,510326,1908
6059,800475,1911
6060,658595,1506
6061,101779,347
6062,22508,44
6063,911698,1766
6064,94316,1747
6065,374023,1847
6066,223359,309
6067,380570,136
6068,611790,647
6069,498165,229
6070,303815,359
6071,589181,1644
6072,159401,1804
6073,558162,243
6074,165969,210
6075,492377,1288
6076,723479,576
6077,118867,128
6078,953349,301
6079,41291,1548
6080,495780,781
6081,804402,350
6082,857684,1410
6083,613302,904
6084,937414,917
6085,992586,1008
6086,928622,705
6087,929552,175
6088,141498,363
6089,412736,1388
6090,980448,57
6091,206707,343
6092,306550,165
6093,371942,43
6094,518782,1638
6095,618998,1825
6096,382956,347
6097,538362,99
6098,948206,1066
6099,334042,251
6100,680950,27
6101,275894,628
6102,353913,887
6103,796671,1536
6104,84142,1351
6105,136996,65
6106,11196,320
6107,317414,10
6108,492957,1853
6109,729062,74
6110,393364,1428
6111,537483,1645
6112,426974,218
6113,988708,68
6114,579215,536
6115,279626,577
6116,963406,922
6117,698585,1650
6118,939334,261
6119,134769,1661
6120,254763,55
6121,68114,765
6122,248455,1642
6123,10113,39
6124,846186,378
6125,647454,1862
6126,656541,1194
6127,661654,236
6128,110973,341
6129,738352,116
6130,782304,1881
6131,96158,96
6132,4027,47
6133,244397,1405
6134,83269,1469
6135,555046,1281
6136,206883,1675
6137,634868,254
6138,302056,241
6139,907026,304
6140,193910,227
6141,184393,163
6142,150882,135
6143,198543,295
6144,798665,1440
6145,889838,384
6146,170313,467
6147,621080,1713
6148,531265,845
6149,447242,447
6150,771168,707
6151,686651,15
6152,263893,350
6153,67793,331
6154,360944,1012
6155,649954,31
6156,83835,221
6157,750895,1841
6158,707265,1525
6159,808856,1205
6160,731985,186
6161,69078,1389
6162,880515,1490
6163,778245,734
6164,523968,190
6165,328702,1002
6166,199528,1526
6167,44773,350
6168,487529,840
6169,968303,167
6170,486144,207
6171,474141,238
6172,787010,1512
6173,25668,1945
6174,399987,163
6175,156640,324
6176,455481,29
6177,949341,339
6178,991997,1215
6179,17185,195
6180,284048,307
6181,521480,45
6182,870085,622
6183,291157,282
6184,636302,997
6185,456243,222
6186,511015,82
6187,370534,31
6188,999240,35
6189,637343,977
6190,543962,482
6191,436569,111
6192,322969,1960
6193,661084,694
6194,449836,1267
6195,135715,1227
6196,759962,699
6197,906071,1411
6198,496524,1158
6199,387982,916
6200,990460,429
6201,954357,479
6202,664662,161
6203,825026,244
6204,605258,698
6205,203819,358
6206,819561,165
6207,955652,1989
6208,638988,1215
6209,261199,1679
6210,933816,963
6211,923510,1047
6212,155561,1537
6213,554943,167
6214,944169,1235
6215,278928,373
6216,815197,798
6217,289627,1577
6218,888954,187
6219,258563,243
6220,343109,7
6221,505993,1272
6222,286007,1605
6223,329429,249
6224,209776,1099
6225,197336,331
6226,634473,306
6227,63504,1503
6228,548931,100
6229,260284,145
6230,734680,217
6231,312661,6
6232,310486,296
6233,675270,1335
6234,386538,41
6235,154785,1864
6236,582236,783
6237,795304,910
6238,286840,1919
6239,740605,406
6240,170814,584
6241,17779,662
6242,342399,1778
6243,148638,756
6244,393246,1476
6245,455354,1288
6246,186644,811
6247,797475,1713
6248,339753,580
6249,41294,1165
6250,757886,29
6251,520803,68
6252,146707,140
6253,171318,1071
6254,96321,121
6255,354584,183
6256,787324,704
6257,571590,821
6258,672995,853
6259,162512,356
6260,853922,184
6261,120847,326
6262,238442,134
6263,716724,1321
6264,674132,108
6265,501946,116
6266,795373,449
6267,912767,313
6268,338637,655
6269,702821,1300
6270,802723,1045
6271,702170,49
6272,576749,213
6273,618312,410
6274,611046,471
6275,735916,716
6276,385999,1806
6277,172154,1698
6278,562277,312
6279,780406,1286
6280,583283,545
6281,167628,796
6282,637134,387
6283,342945,401
6284,124956,202
6285,30217,925
6286,683051,1982
6287,425397,1577
6288,43683,231
6289,778896,219
6290,209864,106
6291,783572,377
6292,706956,1413
6293,857588,1215
6294,57008,950
6295,594381,471
6296,227337,130
6297,12960,635
6298,902150,371
6299,992786,1024
6300,343260,369
6301,631046,801
6302,503500,252
6303,833621,585
6304,81447,128
6305,283,1812
6306,52458,318
6307,975342,141
6308,399948,912
6309,101955,82
6310,677141,441
6311,777882,867
6312,293578,39
6313,311919,46
6314,316722,62
6315,975307,936
6316,126169,105
6317,998689,382
6318,923051,63
6319,183061,244
6320,760017,177
6321,929499,1782
6322,286402,1142
6323,590590,1440
6324,725406,1498
6325,416849,134
6326,38966,62
6327,488323,1701
6328,13913,1993
6329,688505,91
6330,918946,1577
6331,753790,577
6332,280268,1643
6333,914349,557
6334,469750,1413
6335,46266,333
6336,586095,223
6337,830434,251
6338,778594,1738
6339,92710,746
6340,860581,935
6341,391399,336
6342,761474,761
6343,336290,299
6344,426772,178
6345,390185,823
6346,804586,712
6347,705332,1668
6348,708534,254
6349,452682,738
6350,927751,519
6351,376091,1894
6352,790315,924
6353,172256,1394
6354,530949,176
6355,152096,321
6356,663431,1107
6357,892440,82
6358,855908,72
6359,415603,355
6360,923505,859
6361,570421,1027
6362,603418,213
6363,577187,1914
6364,775643,338
6365,825988,1454
6366,341298,240
6367,575092,192
6368,688801,268
6369,605048,113
6370,721211,836
6371,236783,55
6372,163264,930
6373,197479,386
6374,838792,259
6375,960331,296
6376,321447,1946
6377,317569,832
6378,669252,278
6379,200284,1669
6380,310152,64
6381,867860,381
6382,70277,37
6383,124731,1948
6384,693722,733
6385,626587,1430
6386,393127,795
6387,649338,878
6388,666076,980
6389,712106,86
6390,524282,65
6391,268207,64
6392,789491,197
6393,443234,201
6394,923413,1271
6395,718115,1990
6396,398424,56
6397,795921,999
6398,264405,244
6399,257309,170
6400,661964,367
6401,398302,233
6402,632929,124
6403,338556,18
6404,738239,1592
6405,643529,111
6406,717041,22
6407,708043,1767
6408,466018,260
6409,485679,372
6410,407034,1158
6411,685456,275
6412,614110,130
6413,514954,1059
6414,307641,926
6415,304387,21
6416,115002,874
6417,878050,1984
6418,509867,988
6419,813422,794
6420,949391,335
6421,46005,772
6422,356589,458
6423,886611,299
6424,466266,1462
6425,106470,60
6426,776319,271
6427,590107,310
6428,384487,1017
6429,21535,221
6430,386178,356
6431,438959,218
6432,457484,572
6433,70190,865
6434,920420,539
6435,497680,184
6436,255047,1883
6437,126889,71
6438,598129,177
6439,467771,403
6440,391451,1119
6441,70064,979
6442,194521,337
6443,586852,238
6444,154546,415
6445,735548,1530
6446,62908,762
6447,118229,25
6448,614017,545
6449,923150,622
6450,965457,164
6451,840145,984
6452,497821,1360
6453,103858,439
6454,664164,1133
6455,842918,1759
6456,133122,1367
6457,903018,75
6458,538322,245
6459,593659,38
6460,790011,1284
6461,379293,1282
6462,426132,135
6463,44993,885
6464,413798,400
6465,761785,1376
6466,471679,201
6467,235637,1776
6468,502651,66
6469,534299,1619
6470,914223,331
6471,253063,81
6472,521282,590
6473,628958,222
6474,588971,136
6475,814793,1827
6476,41889,1314
6477,294475,806
6478,961660,1653
6479,561293,1713
6480,323110,1883
6481,536283,241
6482,913476,1552
6483,729022,302
6484,634603,1398
6485,601870,1610
6486,95407,691
6487,359042,1998
6488,662035,1263
6489,281240,1289
6490,623309,148
6491,971841,642
6492,593509,123
6493,321228,1992
6494,542818,687
6495,276729,571
6496,691128,1372
6497,933809,1256
6498,721768,395
6499,719301,1408
6500,579761,1112
6501,485166,1635
6502,122904,356
6503,669615,150
6504,828317,1225
6505,191971,691
6506,393214,255
6507,751872,992
6508,481379,1164
6509,267099,300
6510,130473,518
6511,412175,282
6512,851434,387
6513,476851,254
6514,611931,282
6515,595018,262
6516,53470,545
6517,513340,322
6518,458408,976
6519,146514,245
6520,797048,741
6521,43027,28
6522,112681,143
6523,133611,550
6524,720082,381
6525,934607,82
6526,10334,123
6527,754525,1279
6528,252371,881
6529,632984,1267
6530,972922,547
6531,247843,1722
6532,612494,1134
6533,180189,451
6534,213008,197
6535,168187,36
6536,643964,1517
6537,848875,139
6538,258152,196
6539,253781,114
6540,935209,340
6541,293046,452
6542,703763,490
6543,902714,1188
6544,467838,792
6545,888439,206
6546,465707,1460
6547,931259,1514
6548,787159,1260
6549,802219,1109
6550,706017,1806
6551,917657,1618
6552,21722,660
6553,406743,1261
6554,215450,311
6555,81114,1441
6556,716469,1432
6557,423631,1614
6558,370425,644
6559,749662,510
6560,397875,473
6561,25455,962
6562,255928,1154
6563,474214,133
6564,407759,12
6565,399476,737
6566,759356,894
6567,93806,869
6568,239659,714
6569,272482,1867
6570,229781,346
6571,542291,331
6572,205219,1660
6573,382281,196
6574,94343,469
6575,96864,82
6576,52497,1133
6577,977283,1076
6578,307393,306
6579,292042,893
6580,240216,96
6581,545792,342
6582,96753,1786
6583,686420,1173
6584,184490,380
6585,987775,964
6586,247721,344
6587,204876,1969
6588,70655,158
6589,856990,138
6590,130167,274
6591,797819,284
6592,160137,367
6593,257579,383
6594,896959,167
6595,538177,558
6596,529016,257
6597,141504,202
6598,163482,961
6599,903545,124
6600,601740,753
6601,257728,237
6602,115213,1455
6603,671231,83
6604,70332,87
6605,601,70
6606,837642,1084
6607,414205,1545
6608,423518,1488
6609,678799,239
6610,824584,182
6611,878316,1472
6612,263643,385
6613,175002,835
6614,132372,1024
6615,76983,106
6616,882844,753
6617,948085,1238
6618,314067,770
6619,510888,645
6620,226041,33
6621,786796,1308
6622,619110,1772
6623,146638,384
6624,415614,619
6625,944246,34
6626,265205,900
6627,747519,956
6628,214635,1808
6629,53840,852
6630,940613,299
6631,309768,208
6632,487681,718
6633,914476,335
6634,308230,1226
6635,578401,1050
6636,910823,1913
6637,369604,35
6638,966771,636
6639,106223,23
6640,588869,1457
6641,534256,51
6642,389301,1068
6643,350267,827
6644,363778,236
6645,385841,584
6646,614068,1059
6647,795337,898
6648,538938,1564
6649,574608,1597
6650,530524,290
6651,160778,1983
6652,346189,194
6653,766980,901
6654,150944,137
6655,205871,1874
6656,289155,787
6657,46151,86
6658,139399,1953
6659,203071,1166
6660,926067,1692
6661,595787,1121
6662,220846,1877
6663,171328,136
6664,762564,136
6665,229737,136
6666,969745,340
6667,83854,234
6668,943094,1663
6669,390192,1491
6670,605073,133
6671,945108,1822
6672,662201,170
6673,163156,1079
6674,751371,1711
6675,292515,1398
6676,940142,399
6677,23304,1669
6678,344094,558
6679,523107,154
6680,53777,208
6681,840615,154
6682,864098,55
6683,885510,458
6684,486903,128
6685,731257,51
6686,432689,744
6687,594094,215
6688,254273,167
6689,994565,986
6690,812610,34
6691,59667,1822
6692,453160,1670
6693,32081,970
6694,123969,759
6695,921809,997
6696,617006,203
6697,890712,881
6698,640231,499
6699,166924,173
6700,395153,1216
6701,86082,52
6702,8902,1511
6703,516579,878
6704,679445,358
6705,2188,106
6706,139967,67
6707,384583,1728
6708,866917,1881
6709,599782,1365
6710,936252,339
6711,40833,205
6712,41433,43
6713,967364,1683
6714,940631,349
6715,112762,1005
6716,645330,597
6717,872207,37
6718,68097,284
6719,272611,1746
6720,733943,1590
6721,635944,1017
6722,33589,582
6723,697312,694
6724,849630,969
6725,533595,1950
6726,739935,1339
6727,846165,215
6728,698619,159
6729,483694,493
6730,38585,318
6731,917652,1204
6732,470726,221
6733,77009,1481
6734,721132,682
6735,753549,490
6736,128574,840
6737,988365,343
6738,616217,1494
6739,219961,1453
6740,35479,336
6741,200790,801
6742,32903,101
6743,408482,130
6744,486019,1020
6745,821794,815
6746,471452,166
6747,781484,670
6748,690387,217
6749,788019,1875
6750,192898,1434
6751,172154,1605
6752,97744,213
6753,155365,686
6754,251682,288
6755,291359,1015
6756,189281,370
6757,9673,1579
6758,359622,1457
6759,353558,191
6760,809047,989
6761,211511,257
6762,713404,681
6763,780195,1509
6764,409668,1088
6765,642214,303
6766,456065,101
6767,839153,375
6768,754038,1975
6769,564964,595
6770,46675,234
6771,427123,37
6772,830302,1977
6773,920895,1699
6774,958508,950
6775,242163,293
6776,233727,303
6777,934819,615
6778,856410,80
6779,607716,1853
6780,4493,544
6781,232575,84
6782,250588,231
6783,50083,881
6784,561258,141
6785,985574,280
6786,910736,1028
6787,671109,393
6788,629402,394
6789,608358,1018
6790,579190,1355
6791,896777,238
6792,587993,797
6793,571540,91
6794,718362,30
6795,678264,674
6796,21695,983
6797,785813,1907
6798,689393,87
6799,435762,527
6800,214007,874
6801,102345,186
6802,324526,148
6803,575333,355
6804,163125,157
6805,999906,2
6806,807759,1595
6807,187664,139
6808,353925,925
6809,875761,1569
6810,535591,239
6811,644209,1369
6812,373564,171
6813,184967,181
6814,571793,388
6815,19112,372
6816,843448,318
6817,90622,393
6818,152895,84
